Timestamp (ms),Encoder1,Encoder2,Loadcell
1747963392817,317.11,207.48,2977.914
1747963392917,292.01,207.92,2960.852
1747963393017,286.5,208.14,3070.011
1747963393117,287.29,208.31,3117.503
1747963393217,287.31,208.45,3093.735
1747963393317,287.4,208.49,3050.863
1747963393417,285.73,208.56,3019.391
1747963393517,262.3,208.86,2996.159
1747963393617,238.88,209.35,2991.245
1747963393717,235.21,209.54,3043.188
1747963393817,235.56,209.65,3118.722
1747963393917,235.89,209.79,3132.736
1747963394017,236.02,209.9,3094.712
1747963394117,235.82,209.96,3059.706
1747963394217,216.64,210.23,3033.206
1747963394317,194.36,210.6,3021.792
1747963394417,191.68,210.77,3091.429
1747963394517,192.69,210.84,3143.731
1747963394618,193.13,210.97,3127.881
1747963394718,193.96,210.99,3093.427
1747963394818,184.54,211.21,3064.539
1747963394918,157.8,211.63,3042.468
1747963395018,142.5,211.87,3053.845
1747963395118,142.96,211.98,3124.444
1747963395218,144.17,212.05,3172.596
1747963395318,144.26,212.14,3152.303
1747963395418,144.02,212.2,3115.211
1747963395518,128.79,212.44,3087.617
1747963395618,98.11,212.97,3066.706
1747963395718,86.49,213.19,3128.212
1747963395818,85.72,213.52,3206.199
1747963395918,86.2,213.5,3207.205
1747963396018,86.29,213.65,3164.848
1747963396118,86.86,213.72,3123.959
1747963396218,73.7,213.92,3094.939
1747963396318,50.36,214.2,3074.455
1747963396418,38.37,214.62,3090.231
1747963396518,40.43,214.77,3159.816
1747963396618,41.31,214.8,3205.883
1747963396718,41.95,214.99,3182.446
1747963396818,41.77,215.02,3138.634
1747963396918,19.21,215.28,3107.389
1747963397018,354.86,215.67,3091.612
1747963397118,338.8,216.14,3161.969
1747963397218,336.97,216.31,3225.002
1747963397318,339.34,216.42,3229.093
1747963397418,339.34,216.44,3189.563
1747963397519,339.26,216.6,3143.702
1747963397618,327.32,216.73,3113.059
1747963397718,300.16,217.17,3091.767
1747963397818,281.77,217.65,3102.064
1747963397918,281.79,219.32,3176.372
1747963398018,281.97,219.34,3242.696
1747963398118,282.21,219.28,3175.086
1747963398218,282.21,219.3,2969.365
1747963398318,282.26,219.3,2900.705
1747963398418,282.23,219.32,2887.844
1747963398518,275.31,219.43,2884.576
1747963398618,245.41,219.78,2884.473
1747963398719,229.56,220.11,2916.071
1747963398819,228.29,220.09,3012.17
1747963398919,229.3,220.11,3093.258
1747963399019,229.47,220.16,3107.389
1747963399119,229.74,220.14,3093.904
1747963399219,219.76,220.31,3079.618
1747963399319,197.44,220.68,3068.329
1747963399419,182.69,221.04,3078.708
1747963399519,183.5,221.06,3141.418
1747963399619,185.94,221.19,3221.256
1747963399719,186.82,221.21,3208.256
1747963399819,186.8,221.32,3174.609
1747963399919,175.51,221.43,3150.261
1747963400019,147.09,221.87,3138.325
1747963400119,131.18,222.2,3169.343
1747963400219,128.46,222.49,3242.402
1747963400319,129.16,222.62,3277.048
1747963400419,129.16,222.71,3251.862
1747963400519,129.21,222.82,3205.479
1747963400619,119.69,222.9,3167.455
1747963400719,94.62,223.3,3140.397
1747963400819,71.59,223.85,3133.419
1747963400919,70.65,224.07,3181.065
1747963401019,72.54,224.16,3255.057
1747963401119,72.56,224.31,3218.443
1747963401219,72.51,224.44,3165.186
1747963401319,61.66,224.64,3132.516
1747963401419,40.63,224.99,3115.534
1747963401519,17.36,225.43,3142.52
1747963401619,15.98,225.85,3211.789
1747963401719,16.85,225.91,3266.581
1747963401819,16.9,226.05,3249.086
1747963401919,16.83,226.11,3195.373
1747963402019,6.24,226.29,3154.132
1747963402119,329.37,226.86,3126.552
1747963402219,310.58,227.36,3120.345
1747963402319,310.62,227.58,3188.292
1747963402419,311.5,227.72,3263.445
1747963402519,311.53,227.8,3199.89
1747963402620,311.57,227.91,3151.157
1747963402720,302.54,228.07,3118.171
1747963402820,271.62,228.46,3098.546
1747963402920,244.81,229.06,3114.991
1747963403020,245.45,229.36,3200.213
1747963403120,246.55,229.41,3275.013
1747963403220,246.7,229.61,3243.188
1747963403320,247.03,229.63,3181.256
1747963403420,234.68,229.8,3141.374
1747963403520,209.61,230.31,3114.154
1747963403620,194.91,230.68,3111.678
1747963403720,194.36,230.81,3175.116
1747963403820,195.11,230.95,3242.512
1747963403920,195.52,230.99,3196.952
1747963404020,195.66,231.03,3153.368
1747963404120,188.21,231.21,3123.283
1747963404220,156.17,231.58,3104.525
1747963404320,132.22,231.96,3119.06
1747963404420,128.9,232.2,3197.562
1747963404520,132.33,232.27,3261.124
1747963404620,132.48,232.35,3249.519
1747963404720,132.77,232.48,3199.853
1747963404820,120.55,232.57,3157.885
